Si,Sj,Ei,Ej,Ii,Ij,Ri,Rj,Hi,Hj,Ui,Uj,Mi,Mj
5598799.818701111,22405582.768021435,1.8714306086244398e-05,7.489193176024508e-05,8.720370195602914e-05,0.00034897653517231236,36401200.18119301,145594417.2315548,2.8397529640179017e-05,6.654368364785884e-05,7.855253223471915e-06,1.3282639939054075e-05,3.144405720627426e-07,7.402032043749312e-08
5598799.818698436,22405582.76801073,1.7646110304651176e-05,7.061716756578406e-05,8.22261929776751e-05,0.00032905726800713016,36401200.181201726,145594417.2315897,2.6776624191675197e-05,6.274543004076623e-05,7.4068824404900475e-06,1.2524478807883357e-05,2.964925866504991e-07,6.979530703446247e-08
5598799.818695914,22405582.76800064,1.6638886178782562e-05,6.658640307180849e-05,7.753279574083782e-05,0.00031027497471957397,36401200.18120995,145594417.2316226,2.5248238566940657e-05,5.9163977330162454e-05,6.984104257680635e-06,1.180959283074321e-05,2.7956905612409533e-07,6.581145360142604e-08
5598799.818693536,22405582.76799112,1.5689153501296538e-05,6.27857109945832e-05,7.310729340251056e-05,0.0002925647578619783,36401200.18121771,145594417.23165363,2.3807091817839974e-05,5.578695071631889e-05,6.58545787253929e-06,1.1135511900924679e-05,2.636115055188486e-07,6.20549949439148e-08
5598799.818691294,22405582.767982148,1.4793630711960136e-05,5.920195900721869e-05,6.89343947625188e-05,0.0002758654242746971,36401200.18122502,145594417.2316829,2.2448204427986155e-05,5.260268174189527e-05,6.209565863845038e-06,1.0499906903171752e-05,2.485647975685359e-07,5.851295157239566e-08
5598799.81868918,22405582.767973687,1.3949223559050878e-05,5.5822764364248425e-05,6.499968142865895e-05,0.0002601192736486711,36401200.18123191,145594417.2317105,2.116688110728974e-05,4.960016797455657e-05,5.855129432332596e-06,9.900581666017632e-06,2.3437694219256398e-07,5.5173084854939425e-08
5598799.818687186,22405582.767965708,1.3153014407955251e-05,5.2636451116194525e-05,6.128955799760323e-05,0.0002452718991566537,36401200.181238405,145594417.2317365,1.9958694568579325e-05,4.676903499086932e-05,5.520923913022701e-06,9.335465373474246e-06,2.2099891685744043e-07,5.2023854729734226e-08
5598799.818685306,22405582.767958187,1.2402252160022766e-05,4.963200976628758e-05,5.779120507943396e-05,0.00023127199946422722,36401200.18124454,145594417.23176104,1.8819470230237836e-05,4.409950053012248e-05,5.205794543704511e-06,8.802605409855573e-06,2.08384497191851e-07,4.905437983133074e-08
5598799.818683534,22405582.767951094,1.1694342746842774e-05,4.67990592299447e-05,5.449253500349512e-05,0.00021807120147106202,36401200.18125032,145594417.23178416,1.7745271791998352e-05,4.158234069421565e-05,4.9086524749491515e-06,8.300160613011884e-06,1.964900972700755e-07,4.625439989284545e-08
5598799.818681862,22405582.767944407,1.1026840167099435e-05,4.412781096556633e-05,5.138215005251416e-05,0.00020562389316994476,36401200.181255765,145594417.23180598,1.6732387634060415e-05,3.920885807682679e-05,4.628471007868033e-06,7.826394912663198e-06,1.852746190118834e-07,4.361424029421241e-08
5598799.818680286,22405582.7679381,1.0397438035034931e-05,4.160903515271507e-05,4.844930308068263e-05,0.00019388706604606354,36401200.181260906,145594417.23182654,1.5777317992532376e-05,3.697085171173809e-05,4.364282046616478e-06,7.379671331850851e-06,1.7469931017854817e-07,4.112477863398896e-08
5598799.8186788,22405582.767932154,9.803961611318836e-06,3.9234028800813525e-05,4.568386037962135e-05,0.0001828201664720002,36401200.18126575,145594417.23184595,1.4876762866887839e-05,3.486058873648409e-05,4.115172753385204e-06,6.9584463307807e-06,1.6472763047432098e-07,3.877741320921271e-08
5598799.818677398,22405582.767926548,9.244360288788278e-06,3.699458567816917e-05,4.3076266663922984e-05,0.0001723849555849629,36401200.181270316,145594417.2318642,1.40276106176535e-05,3.287077767341299e-05,3.880282394321822e-06,6.5612644735146085e-06,1.553251252907126e-07,3.656403329440005e-08
5598799.818676077,22405582.76792126,8.716700507095321e-06,3.4882967957423364e-05,4.061751205528834e-05,0.00016254537716210043,36401200.18127462,145594417.23188144,1.3226927214930598e-05,3.09945432358407e-05,3.658799365484268e-06,6.186753399082295e-06,1.4645930665733814e-07,3.447699111699258e-08
5598799.818674831,22405582.767916277,8.219159071779902e-06,3.2891879479452746e-05,3.829910095117857e-05,0.00015326743303737506,36401200.18127868,145594417.23189768,1.2471946100601005e-05,2.9225402572246706e-05,3.449958388550088e-06,5.833619079637536e-06,1.380995409879804e-07,3.2509075432420084e-08
5598799.818673656,22405582.767911576,7.750016854684085e-06,3.101444054334305e-05,3.611302267041669e-05,0.00014451906562952811,36401200.18128251,145594417.231913,1.176005862918938e-05,2.755724286642975e-05,3.253037866592082e-06,5.500641349274476e-06,1.3021694323400716e-07,3.0653486607475016e-08
5598799.818672549,22405582.767907143,7.3076528539410116e-06,2.9244164135328623e-05,3.4051723774311836e-05,0.0001362700471752439,36401200.18128613,145594417.23192745,1.1088805054352242e-05,2.5984300216226208e-05,3.067357390783861e-06,5.186669688055037e-06,1.2278427707941677e-07,2.8903813125905626e-08
5598799.818671505,22405582.767902963,6.890538593014346e-06,2.757493351456272e-05,3.210808196766886e-05,0.00012849187528478524,36401200.18128953,145594417.23194107,1.0455866029850067e-05,2.450113971781211e-05,2.8922753894203814e-06,4.890619246680187e-06,1.1577586083266027e-07,2.725400943504878e-08
5598799.818670521,22405582.76789902,6.49723283943552e-06,2.600098107827186e-05,3.027538148950484e-05,0.00012115767445921926,36401200.18129274,145594417.23195392,9.859054595636194e-06,2.3102636686775127e-05,2.7271869111302414e-06,4.611467098069364e-06,1.0916747869007412e-07,2.569837505695705e-08
5598799.818669592,22405582.767895304,6.126376624990706e-06,2.4516868433268223e-05,2.854728990844146e-05,0.00011424210322895171,36401200.18129577,145594417.23196605,9.296308621372502e-06,2.178395895107075e-05,2.5715215346202037e-06,4.348248702896326e-06,1.0293629706431646e-07,2.4231534891843854e-08
5598799.818668717,22405582.7678918,5.776688550151055e-06,2.311746760496221e-05,2.6917836242595454e-05,0.00010772126659271018,36401200.18129862,145594417.23197746,8.76568368126238e-06,2.0540550154680482e-05,2.4247413977295986e-06,4.100054576868997e-06,9.706078568870098e-08,2.2848420645790345e-08
5598799.818667891,22405582.767888494,5.446960356521827e-06,2.1797943318947676e-05,2.538139032836612e-05,0.0001015726334544316,36401200.18130131,145594417.23198822,8.26534633558176e-06,1.936811401428208e-05,2.2863393389845075e-06,3.8660271482379524e-06,9.152064322482455e-08,2.1544253318542038e-08
5598799.818667113,22405582.76788538,5.136052752012156e-06,2.055373629393838e-05,2.3932643366833872e-05,9.577495877277798e-05,36401200.18130385,145594417.23199838,7.79356779569428e-06,1.8262599474534834e-05,2.155837145230344e-06,3.645357794675461e-06,8.62967271164448e-08,2.0314526690886322e-08
5598799.818666379,22405582.76788244,4.842891474300376e-06,1.93805474883286e-05,2.2566589580552918e-05,9.030821015428786e-05,36401200.18130624,145594417.23200795,7.348717950661653e-06,1.7220186710687694e-05,2.0327838992879764e-06,3.4372840492867767e-06,8.137098744723517e-08,1.9154991754555596e-08
5598799.818665687,22405582.76787967,4.5664635789932e-06,1.8274323245945925e-05,2.12785089173577e-05,8.515349863652479e-05,36401200.1813085,145594417.23201698,6.9292597348097005e-06,1.6237273930145857e-05,1.9167544219241347e-06,3.2410869660997688e-06,7.672640457387993e-08,1.806164203085757e-08
5598799.818665034,22405582.767877057,4.305813939653453e-06,1.7231241289671144e-05,2.006395074142057e-05,8.029301342206149e-05,36401200.18131063,145594417.2320255,6.533743816788624e-06,1.5310464927392013e-05,1.807347802752735e-06,3.0560886359300106e-06,7.234693031901618e-08,1.7030699727304958e-08
5598799.8186644185,22405582.767874595,4.060041947603065e-06,1.624769751452971e-05,1.8918718455209202e-05,7.570996033778957e-05,36401200.181312636,145594417.23203352,6.160803591776907e-06,1.4436557349261407e-05,1.7041860149910199e-06,2.8816498440380365e-06,6.821743252082993e-08,1.60586026844123e-08
5598799.818663838,22405582.767872274,3.828298400098356e-06,1.5320293534621698e-05,1.7838854999208895e-05,7.138850380691656e-05,36401200.18131453,145594417.2320411,5.8091504595256985e-06,1.3612531630024389e-05,1.6069126092841634e-06,2.7171678614853933e-06,6.432364274771129e-08,1.5141992067557914e-08
5598799.818663292,22405582.767870083,3.609782566125472e-06,1.4445824940861808e-05,1.6820629179307675e-05,6.731371213314924e-05,36401200.18131631,145594417.23204824,5.477569371928147e-06,1.2835540558044463e-05,1.5151914820851816e-06,2.5620743625580875e-06,6.065210699731024e-08,1.4277700761383312e-08
5598799.818662776,22405582.76786802,3.403739419677587e-06,1.3621270228957025e-05,1.5860522774602003e-05,6.347150590800668e-05,36401200.18131799,145594417.23205498,5.164914634729453e-06,1.2102899437962046e-05,1.4287057143346013e-06,2.415833461061614e-06,5.7190139209646106e-08,1.3462742426629849e-08
5598799.8186622895,22405582.76786607,3.209457030954156e-06,1.2843780359365362e-05,1.495521838107732e-05,5.984860936299741e-05,36401200.18131958,145594417.23206133,4.870105948871517e-06,1.1412076814411899e-05,1.347156476427241e-06,2.2779398587024823e-06,5.3925777433646817e-08,1.2694301181601337e-08
5598799.81866183,22405582.767864235,3.026264106468169e-06,1.2110668913162786e-05,1.410158794916042e-05,5.6432504498570745e-05,36401200.18132108,145594417.23206732,4.592124677794061e-06,1.076068572522238e-05,1.2702619956824953e-06,2.147917099158449e-06,5.08477424956629e-08,1.1969721872599485e-08
5598799.818661398,22405582.767862502,2.853527669561877e-06,1.1419402809804421e-05,1.3296681975538012e-05,5.321138783134623e-05,36401200.181322485,145594417.23207295,4.330010327794832e-06,1.014647545387418e-05,1.1977565827504801e-06,2.0253159218048396e-06,4.7945399027145436e-08,1.128650089971415e-08
5598799.81866099,22405582.76786087,2.6906508733165954e-06,1.0767593554707594e-05,1.2537719311896587e-05,5.017412961017249e-05,36401200.18132381,145594417.23207828,4.082857229287655e-06,9.567323752721277e-06,1.1293897135900334e-06,1.9097127094086806e-06,4.520871871682925e-08,1.0642277566269247e-08
5598799.818660606,22405582.767859332,2.53707093829965e-06,1.0152988986414985e-05,1.1822077555370247e-05,4.731023536009676e-05,36401200.18132506,145594417.2320833,3.8498114074912956e-06,9.0212295101034e-06,1.0649251638465805e-06,1.8007080244270461e-06,4.26282456604484e-08,1.00348259220345e-08
5598799.818660243,22405582.76785788,2.3922572080228755e-06,9.573465494822294e-06,1.1147283987493152e-05,4.460980962137008e-05,36401200.18132625,145594417.23208803,3.630067631736564e-06,8.50630583601311e-06,1.0041401926389281e-06,1.6979252288521682e-06,4.0195063688258845e-08,9.462047072019353e-09
5598799.818659902,22405582.767856512,2.2557093153938e-06,9.027020683582475e-06,1.0511007030348412e-05,4.206352175819753e-05,36401200.181327365,145594417.2320925,3.4228666331963137e-06,8.020773542426746e-06,9.468247729347686e-07,1.6010091828345412e-06,3.790076555747672e-08,8.921961924274015e-09
5598799.818659579,22405582.767855223,2.1269554538241417e-06,8.511766451333355e-06,9.91104819039233e-06,3.9662573719094274e-05,36401200.181328416,145594417.2320967,3.2274924814248977e-06,7.56295499577221e-06,8.927808658556543e-07,1.5096250175874414e-06,3.5737423903184604e-08,8.412704351639507e-09
